filename,transcript,speaker_id,audio_length
PSA_019.mp3,"﻿Thaburi.
19.
Thaburi ya Daudi Igũrũ riumbũraga riiri wa Mũrungu; namo matu mamemerekagia wĩra wa moko make. 
Mũthenya ũkinyagĩria mũthenya ũrĩa ũngĩ ũhoro; naguo ũtukũ ũkamenyithia ũtukũ ũrĩa ũngĩ ũhoro wa riiri ũcio. 
Gũtirĩ mĩario kana rũthiomi kũrĩa mũgambo wacio ũtaiguĩkaga. 
Mũgambo wacio ũthiiaga thĩ yothe, nacio ciugo ciacio igakinya ituri cia thĩ. Ngai nĩambĩire riũa hema kũu igũrũ, 
narĩo riumaga rĩhaana ta mũhikania akiuma nyũmba yake, o na kana ta mũtengʼeri njoorua akĩhĩĩahĩĩa gũtengʼera. 
Rĩrathagĩra mwena-inĩ ũmwe wa kũu igũrũ, na rĩgathiũrũrũka nginya mwena ũrĩa ũngĩ; gũtirĩ kĩndũ gĩtakinyagĩrwo nĩ ũrugarĩ warĩo. 
Watho wa Jehova nĩ mũkinyanĩru, ũriũkagia ngoro ya mũndũ. Kĩrĩra kĩa Jehova nĩ gĩa kwĩhokeka, nĩkĩũhĩgagia mũndũ ũrĩa ũtarĩ mũũgĩ. 
Mataaro ma Jehova nĩmarũngĩrĩru, nĩ makenagia ngoro. Maathani ma Jehova nĩ macangararu, maheaga maitho ũtheri. 
Gwĩtigĩra Jehova nĩ ũndũ mũtheru, gũtũũraga nginya tene. Matua ma Jehova nĩ ma ma, na mothe nĩ ma kĩhooto. 
Maũndũ macio nĩ ma goro gũkĩra thahabu, o na gũkĩra thahabu ĩrĩa therie mũno; marĩ mũrĩo gũkĩra ũũkĩ, o ũũkĩ ũrĩa uumĩte igua-inĩ. 
Ningĩ nĩmo mataaraga ndungata yaku; kũmamenyerera nĩ ũndũ ũrĩ irĩhi inene. 
Nũũ ũngĩhota gũkũũrana mahĩtia make? Ndekera mahĩtia makwa ma hitho-inĩ. 
Ningĩ rigagĩrĩria ndungata yaku ndĩkeehie mehia ma mwĩĩro o namo; ndũkanareke mehia macio manjathe. Nĩguo ndĩrĩikaraga itarĩ na ũcuuke, na itarĩ na mehia ma kwagarara watho. 
Ciugo cia kanua gakwa na matarania ma ngoro yakwa irogũkenia maitho-inĩ maku, Wee Jehova, o Wee Rwaro rwakwa rwa Ihiga, na Mũkũũri wakwa.",default,Unknown
PSA_020.mp3,"﻿Thaburi.
20.
Thaburi ya Daudi Jehova arogwĩtĩka rĩrĩa ũrĩ mĩnyamaro-inĩ; rĩĩtwa rĩa Ngai wa Jakubu rĩrokũgitĩra. 
Arokũrehere ũteithio kuuma handũ harĩa hake haamũre, na agũtiirĩrĩre arĩ kũu Zayuni. 
Aroririkana magongona maku mothe, na etĩkĩre maruta maku ma njino. 
Arokũhe maũndũ marĩa ngoro yaku ĩĩrirĩirie, na atũme mĩbango yaku yothe ĩgaacĩre. 
Rĩrĩa ũkaahootana nĩtũkoigĩrĩria na gĩkeno, na tuoye bendera ciitũ na igũrũ nĩ ũndũ wa rĩĩtwa rĩa Ngai witũ. Jehova arokũhingĩria maũndũ marĩa mothe ũmũhooete. 
Rĩu nĩmenyete atĩ Jehova nĩahonokagia ũrĩa wake mũitĩrĩrie maguta; nĩamwĩtĩkaga arĩ kũu igũrũ rĩake rĩamũre, arĩ na ũhoti wa kũhonokania ũrĩa ũrĩ guoko-inĩ gwake kwa ũrĩo. 
Andũ amwe mehokaga ngaari cia ita, na angĩ makehoka mbarathi, no ithuĩ twĩhokaga rĩĩtwa rĩa Jehova Ngai witũ. 
Makurumaga makagũa thĩ, no ithuĩ tũrũgamaga tũkehaanda. 
Wee Jehova, honokia mũthamaki! Twĩtĩkage rĩrĩa twagũkaĩra!",default,Unknown
PSA_021.mp3,"﻿Thaburi.
21.
Thaburi ya Daudi Wee Jehova, mũthamaki nĩakeneire hinya waku. Kaĩ gĩkeno kĩa ũhootani kĩrĩa ũmũheaga gĩkĩrĩ kĩnene-ĩ! 
Nĩũmũhingĩirie wendi wa ngoro yake, naguo ũndũ ũrĩa akũhooete na mĩromo yake ndũmũimĩte. 
Wamwamũkĩrire na irathimo nyingĩ, na ũkĩmwĩkĩra thũmbĩ ya thahabu ĩrĩa therie mũtwe. 
Aakũhooire atũũre muoyo, nawe ũkĩmũhe muoyo, ũkĩmũhe matukũ maingĩ atũũre nginya tene na tene. 
Riiri wake nĩ mũnene nĩ ũndũ wa ũhootani ũrĩa ũmũheete; nĩũmũheete riiri na igweta. 
Ti-itherũ nĩũmũrathimĩte na irathimo cia gũtũũra nginya tene, na ũgatũma acanjamũke nĩ gĩkeno gĩa gũikara harĩwe. 
Nĩgũkorwo mũthamaki ehokaga Jehova; nĩ ũndũ wa wendo wa Ũrĩa-ũrĩ-Igũrũ-Mũno ndangĩenyenyeka. 
Guoko gwaku nĩgũkanyiita thũ ciaku ciothe; guoko gwaku kwa ũrĩo gũgaakumbata arĩa marĩ muku nawe. 
Hĩndĩ ĩrĩa ũkaamoimĩrĩra ũgaatũma mahaane ta icua rĩa mwaki mũnene. Nĩ ũndũ wa mangʼũrĩ make-rĩ, Jehova nĩakamameria, naguo mwaki wake ũmaniine. 
Nĩũkaniina njiaro ciao ithire gũkũ thĩ, na ciana cia ciana ciao ũciniine kuuma kũrĩ andũ. 
O na mangĩgagũciirĩra magwĩke ũũru, na mathugunde maũndũ ma waganu, matikahootana, 
nĩgũkorwo nĩũgatũma mahũndũke moore rĩrĩa makoona ũgeetete ũta waku ũmarathe. 
No gĩtũũgĩre Wee Jehova, nĩ ũndũ wa hinya waku; na ithuĩ nĩtũine na tũgooce hinya waku.",default,Unknown
PSA_022.mp3,"﻿Thaburi.
22.
Thaburi ya Daudi Ngai wakwa, Ngai wakwa, ũndiganĩirie nĩkĩ? Ũndaihĩrĩirie ũguo nĩkĩ, ũkaaga kũũhonokia, ũkaraihĩrĩria ciugo cia mũcaayo wakwa? 
Wee Ngai wakwa, ngũkayagĩra mũthenya, no ndũnjĩtĩkaga, ngũkayagĩra ũtukũ, na ndingĩkira. 
No rĩrĩ, Wee ũrĩ Mũtheru, Wee ũikarĩire gĩtĩ kĩa ũnene; Wee nĩwe ũgoocagwo nĩ Isiraeli. 
Maithe maitũ nĩwe meehokaga; maakwĩhokire nawe ũkĩmahonokia. 
Maagũkaĩire nao makĩhonokio; maakwĩhokire na matiigana gũconorithio. 
No niĩ nduĩkĩte o ta kĩgunyũ, no ti ta mũndũ, nganyararwo nĩ andũ na ngamenwo nĩ kĩrĩndĩ. 
Andũ arĩa othe maanyonaga nĩmanyũrũragia; makaanuma makĩinainagia mĩtwe, makoiga atĩrĩ: 
“Ehokaga Jehova; Jehova nĩakĩmũhatũre. Nĩakĩmũteithũre, nĩgũkorwo nĩakenagio nĩwe.” 
No rĩrĩ, Wee nĩwe wandutire nda ya maitũ; watũmire ngwĩhoke ndĩ o nyondo-inĩ cia maitũ. 
Kuuma ndaaciarwo ndaikirio o harĩwe; kuuma ndoima nda ya maitũ ũkoretwo ũrĩ Mũrungu wakwa. 
Ndũkandaihĩrĩrie, nĩgũkorwo thĩĩna ũrĩ o hakuhĩ, na gũtirĩ mũndũ o na ũmwe wa kũndeithia. 
Ndegwa nyingĩ nĩindigicĩirie; thiũrũrũkĩirio nĩ ndegwa irĩ hinya cia Bashani. 
Mĩrũũthi ĩkũrarama, ĩgĩtambuuranga kĩrĩa ĩgwatĩtie, ĩnjathamĩirie tũnua twayo. 
Njitĩtwo thĩ ta maaĩ, namo mahĩndĩ makwa mothe nĩmarekanĩtie. Ngoro yakwa yororoete ta mũhũra; ĩtwekete ĩrĩ thĩinĩ wakwa. 
Hinya wakwa ũniarĩte ta rũgĩo, naruo rũrĩmĩ rwakwa rũkanyiitana na karakara nĩkũngʼara; ũngometie rũkũngũ-inĩ rwa gĩkuũ. 
Ndĩĩmũrigiicĩrie nĩ magui; ndĩĩmũthiũrũrũkĩrie nĩ gĩkundi kĩa andũ arĩa meekaga ũũru, nĩmatheecangĩte moko na magũrũ makwa. 
Mahĩndĩ makwa no hote kũmatara mothe; andũ marandora na makangũũrĩra maitho. 
Maragayana nguo ciakwa, nayo kanjũ yakwa makamĩcuukĩra mĩtĩ. 
No rĩrĩ, Wee Jehova, ndũkandaihĩrĩrie mũno; Wee Hinya wakwa, hiũha ũũke ũndeithie. 
Teithũra muoyo wakwa kuuma harĩ rũhiũ rwa njora, ũteithũre muoyo wakwa wa goro harĩ hinya wa magui. 
Thara kuuma kanua-inĩ ka mĩrũũthi; honokia kuuma hĩa-inĩ cia mbogo. 
Nĩngumbũra rĩĩtwa rĩaku kũrĩ ariũ a baba; ndĩrĩkũgoocaga ndĩ kĩũngano-inĩ. 
Inyuĩ andũ aya mwĩtigĩrĩte Jehova, mũgoocei! Inyuothe a njiaro cia Jakubu, mũkumiei, inyuĩ a njiaro cia Isiraeli, mũtĩĩei. 
Nĩgũkorwo we ndaamenire kana akĩnyarara gũthĩĩnĩka kwa ũrĩa mũnyamarĩku; ndaahithire ũthiũ wake kuuma kũrĩ we, no nĩathikĩrĩirie kĩrĩro gĩake. 
Gĩtũmi kĩa ngũgooce ũrĩa ngũgoocaga ndĩ kĩũngano-inĩ kĩnene kiumĩte harĩwe; niĩ nĩndĩrĩhingagia mĩĩhĩtwa yakwa ndĩ mbere ya arĩa magwĩtigĩrĩte. 
Andũ arĩa athĩĩni marĩrĩĩaga na makahũũna, arĩa marongoragia Jehova, nĩmarĩmũgoocaga; ngoro cianyu irotũũra nginya tene. 
Andũ arĩa othe matũũraga ituri ciothe cia thĩ nĩmakaririkana na macookerere Jehova, andũ a nyũmba ciothe cia ndũrĩrĩ nĩmakainamĩrĩra mbere yake, 
nĩgũkorwo ũthamaki nĩ wa Jehova, na nĩwe wathaga ndũrĩrĩ ciothe. 
Andũ arĩa othe atongu a thĩ makaarĩa na mamũhooe; arĩa othe makuuaga magathikwo nĩmagaturia ndu mbere yake, o acio matangĩhota gwĩtũũria muoyo. 
Ciana nĩikamũtungatĩra; nacio nĩikaahe njiarwa iria igooka ũhoro wa Mwathani. 
Acio nĩmakahunjia ũthingu wake kũrĩ andũ arĩa magaaciarwo, nĩgũkorwo nĩwe wĩkĩte ũguo.",default,Unknown
PSA_023.mp3,"﻿Thaburi.
23.
Thaburi ya Daudi Jehova nĩwe mũrĩithi wakwa, ndirĩ kĩndũ ingĩaga. 
Atũmaga njarahe ũrĩithio-inĩ ũrĩ nyeki nduru, aandongoragia maaĩ-inĩ marĩ na ũhurũko. 
Nĩariũkagia ngoro yakwa, akandongoragia njĩra-inĩ cia ũthingu, nĩ ũndũ wa rĩĩtwa rĩake. 
O na ingĩtuĩka ndĩrahungurĩra mũkuru ũrĩ nduma ta ya gĩkuũ, ndirĩ ũũru ingĩĩtigĩra, nĩgũkorwo ũrĩ hamwe na niĩ; thiarĩ waku na mũthĩgi waku nĩciihooreragia. 
Ũnjaragĩra metha mbere yakwa o harĩa thũ ciakwa irĩ. Ũnjitagĩrĩria maguta mũtwe; gĩkombe gĩakwa nĩkĩiyũrĩrĩire. 
Ti-itherũ wega na wendani nĩirĩrũmanagĩrĩra na niĩ matukũ mothe ma muoyo wakwa, na niĩ ngũtũũra nyũmba ya Jehova nginya tene.",default,Unknown
PSA_024.mp3,"﻿Thaburi.
24.
Thaburi ya Daudi Thĩ nĩ ya Jehova, na kĩrĩa gĩothe kĩrĩ thĩinĩ wayo, mabũrũri mothe o na arĩa matũũraga kuo; 
nĩgũkorwo nĩwe waakire mũthingi wayo igũrũ rĩa maria, na akĩmĩrũmia ĩikare igũrũ rĩa maaĩ. 
Nũũ ũngĩambata kĩrĩma-inĩ kĩa Jehova? Nũũ ũngĩrũgama handũ harĩa hake haamũre? 
Nĩ mũndũ ũrĩa ũrĩ na moko matheru na akaaga ũũru ngoro, na ũrĩa ngoro yake ĩtahooyaga mũhianano, o na kana akeehĩta na maheeni. 
Mũndũ ũcio nĩarĩamũkagĩra kĩrathimo kuuma kũrĩ Jehova, na onagwo atarĩ mũhĩtia nĩ Ngai, Mũhonokia wake. 
Ũguo nĩguo rũciaro rwa arĩa mamũrongoragia rũtariĩ, o rũrĩa rũrongoragia ũthiũ waku, Wee Ngai wa Jakubu. 
Ambarariai mĩtwe yanyu, inyuĩ ihingo ici, ambararioi inyuĩ mĩrango ĩno ya tene, nĩguo Mũthamaki wa riiri atoonye thĩinĩ. 
Mũthamaki ũcio wa riiri nĩwe ũũ? Nĩwe Jehova ũrĩa ũrĩ hinya na nĩ njamba, nĩwe Jehova ũrĩa njamba ita-inĩ. 
Ambarariai mĩtwe yanyu, inyuĩ ihingo ici, mĩambarariei inyuĩ mĩrango ĩno ya tene, nĩguo Mũthamaki wa riiri atoonye thĩinĩ. 
Mũthamaki ũcio wa riiri nĩwe ũ? Jehova Mwene-Hinya-Wothe-rĩ, nĩwe Mũthamaki wa riiri.",default,Unknown
PSA_025.mp3,"﻿Thaburi.
25.
Thaburi ya Daudi Wee Jehova, ngoro yakwa ndĩmĩroretie na igũrũ kũrĩ we; 
Wee Ngai wakwa, nowe ndĩhokete. Ndũkareke njonorithio, o na kana ũreke thũ ciakwa ingenerere. 
Gũtirĩ mũndũ ũkwĩhokete ũgaaconorithio o na rĩ, no arĩa mekaga andũ ũũru hatarĩ gĩtũmi-rĩ, acio nĩo magaconorithio. 
Wee Jehova, nyonia mĩthiĩre yaku, ũũmenyithie njĩra ciaku; 
ndongoria ũhoro-inĩ waku wa ma na ũndutage, nĩgũkorwo nĩwe Ngai ũrĩa ũũhonokagia, na nĩwe kĩĩrĩgĩrĩro gĩakwa mũthenya wothe. 
Jehova, ririkana tha ciaku nyingĩ o na wendo waku, nĩgũkorwo nĩ cia kuuma o tene. 
Ndũkaririkane mehia ma ũnini wakwa, o na kana mehia makwa ma ũremi; ndirikana kũringana na wendani waku, nĩ ũndũ wa wega waku, Wee Jehova. 
Jehova nĩ mwega na nĩ mũrũngĩrĩru; nĩ ũndũ ũcio andũ arĩa ehia nĩarĩmonagĩrĩria njĩra ciake. 
Atongoragia andũ arĩa menyiihagia na njĩra ĩrĩa yagĩrĩire, na akamarutaga njĩra yake. 
Njĩra ciothe cia Jehova nĩ cia wendani na wĩhokeku, harĩ arĩa mamenyagĩrĩra kĩrĩkanĩro gĩake. 
Wee Jehova, nĩ ũndũ wa rĩĩtwa rĩaku-rĩ, ndekera mehia makwa, o na gũtuĩka nĩ manene. 
Mũndũ ũrĩa mwĩtigĩri Jehova nũũ? Mũndũ ũcio nĩarĩmuonagĩrĩria njĩra ĩrĩa aagĩrĩirwo nĩ kũgera. 
Mũndũ ũcio egũtũũra matukũ make agaacĩire, nacio njiaro ciake nĩikaagaya bũrũri. 
Jehova nĩehokaga andũ arĩa mamwĩtigagĩra; nĩo amenyithagia kĩrĩkanĩro gĩake. 
Maitho makwa maikaraga hĩndĩ ciothe macũthĩrĩirie Jehova, nĩgũkorwo nowe wiki ũngĩteithũkithia magũrũ makwa mũtego-inĩ. 
Hũgũkĩra, ũnyonie ũtugi waku, nĩgũkorwo ndĩ o nyiki na ndĩ mũnyamarĩku. 
Mathĩĩna ma ngoro yakwa nĩmaingĩhĩte; niinĩra ruo rũrĩa ndĩ naruo. 
Rora mĩnyamaro yakwa o na gũtangĩka gwakwa, ũkĩndekere mehia makwa mothe. 
Rora thũ ciakwa wone ũrĩa cingĩhĩte, nacio iithũire na rũthũũro rũtarĩ tha! 
Menyagĩrĩra muoyo wakwa na ũũthare; ndũkareke njonorithio, nĩgũkorwo nĩ harĩwe njũragĩra. 
Wĩkindĩru wa ngoro na ũrũngĩrĩru irongitagĩra, tondũ nĩwe njĩrĩgagĩrĩra. 
Wee Ngai, gĩkũũre andũ a Isiraeli, moime mathĩĩna-inĩ mao mothe!",default,Unknown
PSA_026.mp3,"﻿Thaburi.
26.
Thaburi ya Daudi Wee Jehova, nduĩra itua rĩa kĩhooto, nĩgũkorwo mĩthiĩre yakwa nĩmĩkindĩrĩku; ndũũrĩte ndĩhokete Jehova itegũthangania. 
Wee Jehova, ngeria na ũndorie, tuĩria ngoro yakwa o na meciiria makwa; 
nĩgũkorwo wendo waku ũkoragwo ũrĩ mbere yakwa, na ngeragĩra njĩra-inĩ yaku ya ũhoro wa ma. 
Ndiikaranagia na andũ a maheeni, o na kana ngagwatanĩra na andũ arĩa marĩ ũhinga. 
Nĩthũire kĩũngano kĩa andũ arĩa mekaga ũũru, na ngarega gũikarania na andũ arĩa aaganu. 
Ngwĩthamba moko nyonanie ndirĩ na mahĩtia, thiũrũrũke kĩgongona gĩaku, Wee Jehova, 
nyine nyanĩrĩire rwĩmbo rwa gũcookia ngaatho, na heane ũhoro wa ciĩko ciaku ciothe cia magegania. 
Wee Jehova, nĩnyendete nyũmba ĩrĩa ũtũũraga, o handũ harĩa riiri waku ũikaraga. 
Ndũkeherie ngoro yakwa hamwe na ya arĩa mehagia, kana muoyo wakwa hamwe na wa andũ arĩa maitaga thakame, 
arĩa marĩ na maũndũ ma waganu moko-inĩ mao, o arĩa moko mao ma ũrĩo maiyũrĩte mahaki. 
No niĩ-rĩ, ndũũraga mũtũũrĩre ũtarĩ ũcuuke; kĩngũũre na ũnjiguĩre tha. 
Magũrũ makwa marũgamĩte handũ harĩa haigananu; nĩndĩrĩgoocaga Jehova ndĩ kĩũngano-inĩ kĩnene.",default,Unknown
PSA_027.mp3,"﻿Thaburi.
27.
Thaburi ya Daudi Jehova nĩwe ũtheri wakwa na ũhonokio wakwa; ingĩgĩĩtigĩra ũ? Jehova nĩwe kĩĩhitho kĩa muoyo wakwa; ingĩkĩmakio nũũ? 
Rĩrĩa andũ arĩa ooru manjũkĩrĩra nĩguo matambuure nyama cia mwĩrĩ wakwa, o acio thũ ciakwa na arĩa marĩ muku na niĩ maatharĩkĩra-rĩ, marĩhĩngagwo makagũa. 
O na mbũtũ cia ita ingĩndigiicĩria, ngoro yakwa ndĩngĩĩtigĩra; o na ingĩũkĩrĩrwo nĩ ita, ndingĩgĩa na nganja. 
Ndĩ o ũndũ ũmwe njũũragia harĩ Jehova, na noguo thingataga: atĩ njikarage nyũmba ya Jehova matukũ mothe ma muoyo wakwa, ndĩĩonagĩre wega wa Jehova, na nduĩragie kĩrĩra ndĩ thĩinĩ wa hekarũ yake. 
Nĩgũkorwo mũthenya wa thĩĩna-rĩ, akaangitĩra ndĩ hau gĩikaro-inĩ gĩake; nĩakahitha kĩĩgunyĩ-inĩ kĩa hema yake, na andũgamie igũrũ wa rwaro rwa ihiga. 
Hĩndĩ ĩyo mũtwe wakwa nĩũkambarario igũrũ wa thũ iria iithiũrũrũkĩirie; nĩngaruta igongona ngĩanagĩrĩra na gĩkeno ndĩ hema-inĩ yake; nĩngainĩra Jehova na ndĩmũgooce. 
Wee Jehova, igua mũgambo wakwa rĩrĩa ndagũkaĩra; njiguagĩra tha na ũnjĩtĩkage. 
Ha ũhoro waku, ngoro yakwa yugaga atĩrĩ, “Rongoria ũthiũ wake!” Na niĩ ngoiga atĩrĩ, Wee Jehova, ũthiũ waku nĩguo ndĩ rongoragia. 
Ndũkaahithe ũthiũ waku, tiga kũingata ndungata yaku na marakara; Wee nĩwe ũtũũrĩte ũndeithagia. Ndũkandege kana ũndiganĩrie, Wee Ngai Mũhonokia wakwa. 
O na baba na maitũ mangĩndiganĩria, Jehova nĩakanyamũkĩra. 
Wee Jehova nyonagĩrĩria njĩra yaku, na ũngeragĩrie njĩra ĩrĩa nũngarũ, nĩ ũndũ wa thũ ciakwa. 
Ndũkaneane kũrĩ arĩa marĩ muku na niĩ, nĩgũkorwo aira a maheeni nĩmanjũkĩrĩire, makaheeha mĩheehũ ya kũnjĩka ũũru. 
Niĩ nĩnjĩtĩkĩtie ũũ: atĩ nĩngeyonera wega wa Jehova ndĩ bũrũri wa arĩa marĩ muoyo. 
Eterera o Jehova: gĩa na hinya na ũũmĩrĩrie ngoro, na weterere Jehova.",default,Unknown
PSA_028.mp3,"﻿Thaburi.
28.
Thaburi ya Daudi Wee Jehova, nĩwe ndĩrakaĩra, Wee Rwaro rwakwa rwa Ihiga; ndũkarege gũũthikĩrĩria. Nĩgũkorwo ũngĩngirĩra, ingĩhaana ta arĩa maikũrũkĩte magatoonya irima. 
Igua gũthaithana gwakwa ngĩgũkaĩra ũndeithie, o nyambararĩtie moko makwa ndĩmerekeirie harĩa haku Hatheru-Mũno. 
Ndũkanguucũrũranie hamwe na andũ arĩa aaganu, atĩ ũndwaranĩrie hamwe na arĩa mekaga ũũru, o arĩa maaragia ndeto cia thayũ na andũ a itũũra, no marĩ na ũũru ngoro-inĩ ciao. 
Andũ acio marĩhe nĩ ũndũ wa ciĩko ciao, na nĩ ũndũ wa wĩra wao mũũru; marĩhe nĩ ũndũ wa wĩra wa moko mao, ũmarĩhe o kĩrĩa kĩmagĩrĩire. 
Tondũ matirũmbũyagia mawĩko ma Jehova o na wĩra wa moko make, we nĩakamatharũria na ndakamaaka rĩngĩ. 
Jehova arogoocwo, nĩgũkorwo nĩaiguĩte ngĩmũthaitha anjiguĩre tha. 
Jehova nĩwe hinya wakwa na nowe ngo yakwa; ngoro yakwa nĩwe ĩĩhokete, na nĩandeithĩtie. Ngoro yakwa nĩĩrarũũhia nĩ gĩkeno, na nĩngũmũinĩra rwĩmbo rwa kũmũcookeria ngaatho. 
Jehova nĩwe hinya wa andũ ake, na kũrĩ ũrĩa wake mũitĩrĩrie maguta nĩ kĩirigo kĩa hinya kĩa ũhonokio. 
Honokia andũ aku na ũrathime igai rĩĩrĩ rĩaku, tuĩka mũrĩithi wao na ũmakuuage nginya tene.",default,Unknown
PSA_029.mp3,"﻿Thaburi.
29.
Thaburi ya Daudi Rahai Jehova, inyuĩ ciũmbe cia igũrũ, rahai Jehova tondũ nĩwe ũrĩ riiri na hinya. 
Rahai Jehova, mũheane ũhoro wa riiri wa rĩĩtwa rĩake; thathaiyai Jehova thĩinĩ wa ũkengi wa ũthingu wake. 
Mũgambo wa Jehova ũragamba na kũu iria-inĩ; Mũrungu ũcio wa riiri nĩararuruma, Jehova araruruma igũrũ rĩa maaĩ maingĩ. 
Mũgambo wa Jehova nĩ ũrĩ ũhoti; mũgambo wa Jehova ũiyũrĩte riiri. 
Mũgambo wa Jehova unangaga mĩtarakwa; Jehova oinangaga mĩtarakwa ya Lebanoni ĩgatuĩka tũcunjĩ. 
Atũmaga bũrũri wa Lebanoni ũtũũhe ta njaũ, nakĩo Kĩrĩma gĩa Sirioni gĩgatũũha ta njaũ ya mbogo. 
Mũgambo wa Jehova ũhenũkaga nĩnĩmbĩ cia mwaki. 
Mũgambo wa Jehova ũinainagia werũ; Jehova ainainagia Werũ wa Kadeshi. 
Mũgambo wa Jehova ũthioraga mĩtĩ ya mĩgandi, na ũgatũma mĩtitũ ĩhũrũrũke ĩgatigwo ũtheri. Nakuo hekarũ-inĩ yake arĩa othe marĩ kuo makaanĩrĩra makoiga, “Kaĩ arĩ riiri-ĩ!” 
Jehova arĩ igũrũ rĩa mũiyũro wa maaĩ aikarĩire gĩtĩ kĩa ũnene; Jehova egũtũũra aikarĩire gĩtĩ kĩa ũnene arĩ Mũthamaki nginya tene. 
Jehova aheaga andũ ake hinya; Jehova arathimaga andũ ake magaikara na thayũ.",default,Unknown
PSA_030.mp3,"﻿Thaburi.
30.
Wee Jehova-rĩ, nĩngũgũtũũgĩria nĩgũkorwo wandutire kũrĩa kũriku, na ũkĩgiria thũ ciakwa ingenerere. 
Wee Jehova Ngai wakwa, ndagũkaĩire ũndeithie nawe ũkĩĩhonia. 
Wee Jehova, wandutire kuuma mbĩrĩra-inĩ; ũkĩgiria njikũrũke, ndoonye irima. 
Inĩrai Jehova mũmũgooce, inyuĩ andũ ake aamũre; mũgooce rĩĩtwa rĩu rĩake itheru, 
nĩgũkorwo marakara make nĩ ma kahinda o kanini, no ũtugi wake nĩwagũtũũria mũndũ muoyo; kĩrĩro no kĩraarĩre ũtukũ wothe no rũciinĩ gwakĩa kũrooke gĩkeno. 
Hĩndĩ ĩrĩa ndagaacĩire, ndoigire atĩrĩ, “Ndirĩ hĩndĩ ngenyenyeka.” 
Wee Jehova, rĩrĩa wanyonirie ũtugi waku-rĩ, watũmire ndĩhaande o ta kĩrĩma; no rĩrĩa wahithire ũthiũ waku-rĩ, nĩndamakire. 
Wee Jehova nĩwe ndakaĩire; ngĩthaitha Mwathani anjiguĩre tha: 
“Mwanangĩko wakwa ũngĩkorwo na uumithio ũrĩkũ, ingĩtoonyerera irima-inĩ? Rũkũngũ-rĩ, no rũkũgooce? No rwanĩrĩre wĩhokeku waku? 
Wee Jehova, thikĩrĩria na ũnjiguĩre tha; Wee Jehova, tuĩka ũteithio wakwa.” 
Wagarũrire kĩgirĩko gĩakwa gĩgĩtuĩka rwĩmbo rwa gĩkeno; ũkĩnduta nguo yakwa ya ikũnia, ũkĩhumba gĩkeno, 
nĩgeetha ngoro yakwa ĩkũinĩre na ndĩgakire. Wee Jehova Ngai wakwa, ngũtũũra ngũcookagĩria ngaatho nginya tene.",default,Unknown
